Image,True_WNID,True_Label,Third_Last_Top1_WNID,Third_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_2750,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",n02481823,"chimpanzee, chimp, Pan troglodytes",7.110138540156186e-07,5.079273819319496e-07,4.3665914972734754e-07,4.557433612717432e-07,2.660412519617239e-06,2.7132994091516593e-06,9.496315215073992e-06,1.1875851669174153e-05,1.3215015314926859e-05,2.868791125365533e-05,0.0005304384976625443,0.01351519301533699
Image_2751,n02481823,"chimpanzee, chimp, Pan troglodytes",n01944390,snail,0.0008695250144228339,0.0009649116545915604,0.0008989316411316395,0.0014052457408979535,0.001648441539146006,0.002105314750224352,0.0026556176599115133,0.0011799369240179658,0.0008649733499623835,0.0012454349780455232,0.003893359564244747,0.02085878513753414
Image_2752,n02481823,"chimpanzee, chimp, Pan troglodytes",n02113799,standard poodle,5.027818161806863e-08,2.0826774971283157e-08,8.889265323830386e-09,1.0358476743022038e-08,2.5047357965490846e-08,2.862778814005651e-08,6.079851999629682e-08,1.7856500278412568e-07,4.567871485505748e-07,4.225206282626459e-07,3.252924216212705e-05,0.202409565448761
Image_2753,n02481823,"chimpanzee, chimp, Pan troglodytes",n04133789,sandal,0.004081415943801403,0.0031812258530408144,0.004887979943305254,0.004433929920196533,0.004259697627276182,0.007523007690906525,0.010381107218563557,0.015505368821322918,0.012250402942299843,0.028675895184278488,0.04636932164430618,0.0024537036661058664
Image_2754,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",4.1052957385545596e-05,4.251593418302946e-05,2.0713210687972605e-05,1.6180736565729603e-05,1.9769728169194423e-05,2.4861352358129807e-05,2.9028504286543466e-05,6.78819851600565e-05,0.0001372495316900313,6.37835546513088e-05,0.004873604979366064,0.09232651442289352
Image_2755,n02481823,"chimpanzee, chimp, Pan troglodytes",n04133789,sandal,0.003944021183997393,0.0033948547206819057,0.005315362475812435,0.004133592359721661,0.003689215751364827,0.005956762004643679,0.007965881377458572,0.01059147622436285,0.008676618337631226,0.01697288081049919,0.015508458949625492,0.0016163088148459792
Image_2756,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.687816206365824e-05,4.673001967603341e-05,2.176482303184457e-05,2.0125138689763844e-05,3.313761408207938e-05,2.7470012355479412e-05,3.0354376576724462e-05,4.961421655025333e-05,5.408568540588021e-05,7.216844096546993e-05,0.0017338711768388748,0.07011940330266953
Image_2757,n02481823,"chimpanzee, chimp, Pan troglodytes",n02481823,"chimpanzee, chimp, Pan troglodytes",6.499805635939992e-07,4.5993263597665646e-07,4.471455383736611e-07,6.564891350535618e-07,2.6933739718515426e-06,5.831636826769682e-06,1.387778866046574e-05,2.0254426999599673e-05,2.0234507246641442e-05,5.194270852371119e-05,0.0001640934933675453,0.05360019579529762
Image_2758,n02481823,"chimpanzee, chimp, Pan troglodytes",n03977966,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",1.0594853847578634e-06,1.3440776456263848e-06,1.6069512867034064e-06,2.6011516638391186e-06,3.550358087522909e-06,9.938561561284587e-06,3.6642584746005014e-05,6.755378853995353e-05,3.428029958740808e-05,3.431773802731186e-05,6.209373532328755e-05,0.05747252330183983
Image_2759,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",4.377085133455694e-05,5.176775812287815e-05,2.574110112618655e-05,2.530994788685348e-05,3.895525514963083e-05,3.3471274946350604e-05,3.823910083156079e-05,4.843006900046021e-05,8.974505180958658e-05,6.212466541910544e-05,0.0014871316961944103,0.015950588509440422
Image_2760,n02481823,"chimpanzee, chimp, Pan troglodytes",n02486410,baboon,2.522540171412402e-06,3.5887742342310958e-06,3.863058736897074e-06,5.641238203679677e-06,6.7763958213618025e-06,5.964498541288776e-06,2.0833742382819764e-05,1.0025254596257582e-05,2.0526686057564802e-05,1.5957304640323855e-05,6.927833601366729e-05,0.04233873263001442
Image_2761,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.785022272495553e-05,4.565737253869884e-05,2.2845511921332218e-05,2.1020223357481882e-05,2.908995156758465e-05,4.424512371770106e-05,7.485088281100616e-05,0.00010834023851202801,6.859608402010053e-05,5.468493327498436e-05,0.0027566812932491302,0.09023439139127731
Image_2762,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.6258505133446306e-05,4.1689854697324336e-05,2.3687800421612337e-05,2.69904630840756e-05,4.2701583879534155e-05,2.6049476218759082e-05,4.257374894223176e-05,4.3843705498147756e-05,9.3310241936706e-05,7.115248445188627e-05,0.005609981715679169,0.0036001098342239857
Image_2763,n02481823,"chimpanzee, chimp, Pan troglodytes",n02486410,baboon,2.223166347903316e-06,3.254869170632446e-06,3.6206763525115093e-06,6.130893325462239e-06,8.825742042972706e-06,6.019186002959032e-06,2.9856782930437475e-05,2.338213744224049e-05,5.0000802730210125e-05,4.857070598518476e-05,0.0008475983049720526,0.119127057492733
Image_2764,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.9722039218759164e-05,4.493801316129975e-05,2.1025811292929575e-05,2.2179663574206643e-05,3.5327673685969785e-05,2.3174998204922304e-05,4.8407167923869565e-05,5.946435339865275e-05,8.116113167488948e-05,6.116201257100329e-05,0.0009059330332092941,0.010299797169864178
Image_2765,n02481823,"chimpanzee, chimp, Pan troglodytes",n03733131,maypole,0.02458365075290203,0.015730246901512146,0.0281545240432024,0.02148381806910038,0.026033582165837288,0.06333097815513611,0.07818076014518738,0.1303219497203827,0.040192462503910065,0.05823304504156113,0.19004349410533905,0.050409141927957535
Image_2766,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.997536259703338e-05,4.851283665630035e-05,2.2339680072036572e-05,2.1104329789523035e-05,3.4388107451377437e-05,2.8566144465003163e-05,4.605861977324821e-05,5.997181142447516e-05,7.78266039560549e-05,5.539468475035392e-05,0.006473912857472897,0.016734624281525612
Image_2767,n02481823,"chimpanzee, chimp, Pan troglodytes",n02486410,baboon,2.2546446416527033e-06,3.36906009579252e-06,3.815684976871125e-06,6.869402568554506e-06,8.243680895247962e-06,6.643621418334078e-06,3.099456807831302e-05,2.2407795768231153e-05,4.599106978275813e-05,3.5713288525585085e-05,0.0005558708216995001,0.020036570727825165
Image_2768,n02481823,"chimpanzee, chimp, Pan troglodytes",n02113799,standard poodle,4.996313052174628e-08,2.08786605782052e-08,8.472788692870381e-09,1.486697254193814e-08,3.4192847664371584e-08,2.5016712257297513e-08,9.442246096114104e-08,3.182655632372189e-07,5.45577961474919e-07,8.604952199675608e-07,1.3224400390754454e-05,0.05417001619935036
Image_2769,n02481823,"chimpanzee, chimp, Pan troglodytes",n02486410,baboon,2.3416027943312656e-06,3.6414658097783104e-06,4.485048975766404e-06,8.459853233944159e-06,1.1657682080112863e-05,1.107626212615287e-05,9.146130651060957e-06,1.210900882142596e-05,1.956192500074394e-05,2.701666744542308e-05,0.0037093579303473234,0.09075722843408585
Image_2770,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.853136513498612e-05,4.438944233697839e-05,2.2706211893819273e-05,2.4166476578102447e-05,3.585267040762119e-05,3.0854927899781615e-05,3.470577939879149e-05,3.302923869341612e-05,5.07063559780363e-05,4.596371582010761e-05,0.001445604139007628,0.029320908710360527
Image_2771,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.994629150838591e-05,4.49669714726042e-05,2.26198390009813e-05,2.3253500330611132e-05,3.2621075661154464e-05,2.0085864889551885e-05,2.6918381990981288e-05,5.462238914333284e-05,3.838680640910752e-05,4.030643685837276e-05,0.0004264374147169292,0.0013697491958737373
Image_2772,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.701360401464626e-05,4.0566970710642636e-05,1.894587512651924e-05,1.9717554096132517e-05,2.7960928491665982e-05,3.172902142978273e-05,4.851277481066063e-05,6.0421534726629034e-05,7.276800170075148e-05,9.048692299984396e-05,0.007076524198055267,0.13703040778636932
Image_2773,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.640689828898758e-05,3.88310436392203e-05,1.9098004486295395e-05,1.623359821678605e-05,1.9676435840665363e-05,1.861552482296247e-05,3.0132545361993834e-05,9.30264504859224e-05,0.00015328079462051392,0.00010210595792159438,0.003134879283607006,0.0006658837664872408
Image_2774,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",4.406628795550205e-05,4.774811532115564e-05,2.2996930056251585e-05,2.122056503139902e-05,2.963607039419003e-05,2.4771617972874083e-05,4.625604924513027e-05,5.065574441687204e-05,5.7170767831848934e-05,7.693944644415751e-05,0.00834706425666809,0.043799493461847305
Image_2775,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.8474376196973026e-05,3.9067090256139636e-05,1.7803185983211733e-05,1.729852010612376e-05,3.3067371987272054e-05,3.3749198337318376e-05,3.8316549762384966e-05,4.114275361644104e-05,3.646151890279725e-05,6.135168223408982e-05,0.001617035479284823,0.018164848908782005
Image_2776,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",4.112522583454847e-05,4.639506005332805e-05,2.1112826289026998e-05,1.7633170500630513e-05,1.42069538924261e-05,1.660080670262687e-05,1.7714492059894837e-05,3.318268863949925e-05,3.9577083953190595e-05,2.176072848669719e-05,0.0025262690614908934,0.011221153661608696
Image_2777,n02481823,"chimpanzee, chimp, Pan troglodytes",n02099712,Labrador retriever,2.3028587747830898e-06,9.802447493711952e-07,9.716144404592342e-07,1.4108004506852012e-06,1.4163389323584852e-06,5.766368303739e-06,1.920239628816489e-05,3.657432534964755e-05,0.0001617067027837038,0.00015436671674251556,0.0021566099021583796,0.023699620738625526
Image_2778,n02481823,"chimpanzee, chimp, Pan troglodytes",n02906734,broom,0.014439499005675316,0.006955768913030624,0.008709085173904896,0.00852875504642725,0.012241452932357788,0.009526967070996761,0.015651902183890343,0.013160236179828644,0.009444686584174633,0.02101522497832775,0.020899616181850433,0.038617514073848724
Image_2779,n02481823,"chimpanzee, chimp, Pan troglodytes",n04023962,"punching bag, punch bag, punching ball, punchball",0.00019684086146298796,0.00014162440493237227,0.00019298127153888345,0.0002255958825116977,0.0004408809181768447,0.000471411069156602,0.0008245075005106628,0.0008865876006893814,0.0005293276044540107,0.00037322824937291443,0.0014799456112086773,0.05740448832511902
Image_2780,n02481823,"chimpanzee, chimp, Pan troglodytes",n02486410,baboon,2.2381868802767713e-06,3.4463860174582805e-06,4.417536729306448e-06,7.26340704204631e-06,1.0953641321975738e-05,9.198956831824034e-06,3.360569098731503e-05,1.9953595256083645e-05,2.9234986868686974e-05,1.5012185940577183e-05,0.0002891710610128939,0.07230184972286224
Image_2781,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.892548193107359e-05,4.6856937842676416e-05,2.409542867098935e-05,2.3430380679201335e-05,2.871588549169246e-05,2.5213390472345054e-05,3.521236794767901e-05,8.937084203353152e-05,0.00012573710409924388,9.922538447426632e-05,0.02505539171397686,0.0565357580780983
Image_2782,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.63402723451145e-05,4.1412906284676865e-05,2.4388420570176095e-05,2.4588496671640314e-05,4.8374731704825535e-05,3.48603462043684e-05,6.570320692844689e-05,8.943431748775765e-05,6.121149635873735e-05,3.561368430382572e-05,0.000570750271435827,0.0013189277378842235
Image_2783,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",4.3914282287005335e-05,5.2944684284739196e-05,2.4743476387811825e-05,2.834194128809031e-05,5.093073195894249e-05,3.060712697333656e-05,2.8119966373196803e-05,4.5896671508671716e-05,5.774205055786297e-05,4.797742803930305e-05,0.00317400973290205,0.009505962952971458
Image_2784,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.931776518584229e-05,4.9515303544467315e-05,2.3387057808577083e-05,2.2732985598850064e-05,2.757666698016692e-05,3.175232632202096e-05,2.611011586850509e-05,3.712744000949897e-05,6.515574204968289e-05,5.60101107112132e-05,0.008787200786173344,0.004634534008800983
Image_2785,n02481823,"chimpanzee, chimp, Pan troglodytes",n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.8928631995152045e-09,9.461146532885323e-09,5.311559192477944e-09,1.1212493156165237e-08,1.201780541748576e-08,1.1833824586915398e-08,7.134962487498342e-08,1.1170471481136701e-07,1.0020657015274992e-07,3.7470879732381945e-08,6.313793505796639e-07,0.050335824489593506
Image_2786,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.771982665057294e-05,4.340395025792532e-05,2.1477364498423412e-05,2.4027933250181377e-05,3.539797035045922e-05,3.475694757071324e-05,4.9460901209386066e-05,6.428329652408138e-05,8.044586866162717e-05,5.3214531362755224e-05,0.0014037686632946134,0.011394518427550793
Image_2787,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.953788473154418e-05,4.761392483487725e-05,2.337660589546431e-05,2.2020083633833565e-05,2.5290641133324243e-05,1.827060987125151e-05,2.231148573628161e-05,4.3018186261178926e-05,6.620110070798546e-05,4.164785423199646e-05,0.0008287109085358679,0.026823226362466812
Image_2788,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.676855340017937e-05,4.599034582497552e-05,2.000907261390239e-05,2.404218503215816e-05,4.114613329875283e-05,2.402482641628012e-05,3.829690467682667e-05,6.135199510026723e-05,8.17047621239908e-05,4.374757918412797e-05,0.005566553212702274,0.0279359333217144
Image_2789,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",3.769374961848371e-05,4.558841101243161e-05,2.370215588598512e-05,2.4590148314018734e-05,3.0462244467344135e-05,2.4952141757239588e-05,5.556879477808252e-05,5.303307989379391e-05,5.2980100008426234e-05,5.718904867535457e-05,0.0022897168528288603,0.006196266505867243
Image_2790,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",4.0132421418093145e-05,4.554590486804955e-05,2.272814526804723e-05,1.8931503291241825e-05,2.077239150821697e-05,1.9773418898694217e-05,2.538308581279125e-05,5.1095317758154124e-05,5.715098450309597e-05,4.649687616620213e-05,0.0042138053104281425,0.0047928388230502605
Image_2791,n02481823,"chimpanzee, chimp, Pan troglodytes",n02099712,Labrador retriever,2.254919536426314e-06,8.390503012378758e-07,9.377104106533807e-07,1.3633465414386592e-06,1.3865019354852848e-06,4.5844212763768155e-06,1.378726665279828e-05,2.335343015147373e-05,9.037338168127462e-05,0.00011431071470724419,0.0025267917662858963,0.014747098088264465
Image_2792,n02481823,"chimpanzee, chimp, Pan troglodytes",n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",4.185749276075512e-05,4.904017987428233e-05,2.314071389264427e-05,2.258898712170776e-05,2.916747507697437e-05,2.3589365810039453e-05,2.0604358724085614e-05,4.270401404937729e-05,5.7849320000968874e-05,4.3905376514885575e-05,0.003469390096142888,0.05708739161491394
Image_2793,n02481823,"chimpanzee, chimp, Pan troglodytes",n02132136,"brown bear, bruin, Ursus arctos",2.428754896754981e-06,3.4225315630465047e-06,1.6022204363252968e-06,2.858241487047053e-06,3.821128757408587e-06,4.860200988332508e-06,5.32261628904962e-06,1.3211884834163357e-05,3.4589327697176486e-05,2.9263110263855197e-05,0.0008966433815658092,0.01814340613782406
Image_2794,n02481823,"chimpanzee, chimp, Pan troglodytes",n02486410,baboon,2.1305941118043847e-06,3.302939830973628e-06,3.555838247848442e-06,6.447053692681948e-06,1.0006753655034117e-05,6.372340976668056e-06,2.7055379177909344e-05,2.0621599105652422e-05,3.221865699742921e-05,4.525964322965592e-05,0.0001360855676466599,0.024794120341539383
Image_2795,n02481823,"chimpanzee, chimp, Pan troglodytes",n02486410,baboon,2.239700506834197e-06,3.3891881230374565e-06,3.7985835206200136e-06,6.5827384787553456e-06,1.0669285984477028e-05,7.497797469113721e-06,3.892103995895013e-05,2.7926391339860857e-05,5.318429248291068e-05,6.542382470797747e-05,0.0007995095220394433,0.05739900469779968
Image_2796,n02481823,"chimpanzee, chimp, Pan troglodytes",n02486410,baboon,2.340087576158112e-06,3.3150226954603568e-06,3.5947755350207444e-06,5.063779553893255e-06,1.0421883416711353e-05,6.606012902921066e-06,1.5140862160478719e-05,2.132861663994845e-05,4.097001874470152e-05,7.679166446905583e-05,0.0021254890598356724,0.0028963880613446236
Image_2797,n02481823,"chimpanzee, chimp, Pan troglodytes",n02123045,"tabby, tabby cat",0.000146578109706752,0.00037687428994104266,0.00021483794262167066,0.00021049912902526557,0.0003242426610086113,0.00033364322734996676,0.0003265444829594344,0.0005924467695876956,0.0003512910916469991,0.00037216724012978375,0.0012878881534561515,0.058909863233566284
