Image,True_WNID,True_Label,Last_Top1_WNID,Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_1765,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.4154005839372985e-05,3.3924789022421464e-05,4.6415982069447637e-05,0.0006849116180092096,0.006212942767888308,0.002233741106465459,0.0010858228197321296,0.004508190788328648,0.019026242196559906,0.11648639291524887,0.8604377508163452,0.9993983507156372
Image_1766,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.477835303376196e-05,5.024930942454375e-05,8.653706026962027e-05,0.0011721188202500343,0.007233244366943836,0.0034100464545190334,0.0013217002851888537,0.0023850586730986834,0.011668696068227291,0.488602876663208,0.9947405457496643,0.9999488592147827
Image_1767,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",2.2537316908710636e-05,4.553226972348057e-05,7.724299939582124e-05,0.0007069840212352574,0.007061383221298456,0.0029366391245275736,0.002400368684902787,0.010544428601861,0.029777759686112404,0.30715322494506836,0.9557360410690308,0.9998642206192017
Image_1768,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.3116242371324915e-05,2.3963259081938304e-05,3.4281834814464673e-05,0.00048341986257582903,0.0048042223788797855,0.001201727194711566,0.0011081401025876403,0.0024035009555518627,0.022208765149116516,0.373076856136322,0.5616852641105652,0.7211583256721497
Image_1769,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.685565985098947e-05,3.519446181599051e-05,4.888391777058132e-05,0.0006017861305736005,0.004990804940462112,0.0018458085833117366,0.0011282614432275295,0.005028847139328718,0.010624680668115616,0.0945114716887474,0.45708686113357544,0.8680798411369324
Image_1770,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.9402983525651507e-05,3.9937556721270084e-05,6.873936217743903e-05,0.0007705616881139576,0.006299273576587439,0.0024895397946238518,0.0014182041632011533,0.0039915298111736774,0.019514786079525948,0.07502347975969315,0.3281961977481842,0.7962584495544434
Image_1771,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.6809995941002853e-05,5.8274399634683505e-05,9.17144789127633e-05,0.0008372014854103327,0.0062360260635614395,0.001495308126322925,0.0008781233336776495,0.0025927801616489887,0.009068118408322334,0.21642854809761047,0.33548876643180847,0.8087229132652283
Image_1772,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",2.3362106730928645e-05,4.604318382916972e-05,7.242534775286913e-05,0.0009770921897143126,0.008366568014025688,0.003070469480007887,0.001658110530115664,0.0022653238847851753,0.008338505402207375,0.005466336850076914,0.6739170551300049,0.9985734224319458
Image_1773,n02132136,"brown bear, bruin, Ursus arctos",n07871810,"meat loaf, meatloaf",0.004012092016637325,0.006595328915864229,0.02712719328701496,0.008936012163758278,0.00931783951818943,0.005726093892008066,0.003457331098616123,0.012847919948399067,0.10507777333259583,0.07316116988658905,0.4206424951553345,0.21966709196567535
Image_1774,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.1358604751876555e-05,3.3017822715919465e-05,3.4241304092574865e-05,0.0005187366041354835,0.004524128045886755,0.0013168605510145426,0.0009962792973965406,0.0052429563365876675,0.019017837941646576,0.7906993627548218,0.9997696280479431,0.9999842643737793
Image_1775,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.8935606931336224e-05,3.313231354695745e-05,5.413786129793152e-05,0.0007285037427209318,0.006652258802205324,0.0025661736726760864,0.0014720939798280597,0.0027100881561636925,0.008420170284807682,0.046684861183166504,0.3268941342830658,0.958319902420044
Image_1776,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.7187781850225292e-05,3.0565191991627216e-05,5.625228368444368e-05,0.0006624105153605342,0.005808519199490547,0.0016342074377462268,0.0009400412673130631,0.0023581853602081537,0.0025983075611293316,0.025758150964975357,0.046827200800180435,0.7069324851036072
Image_1777,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.5285877452697605e-05,2.6886078558163717e-05,4.6019886212889105e-05,0.0006312810583040118,0.004450012929737568,0.0015023639425635338,0.0008469322929158807,0.0025770615320652723,0.008423126302659512,0.05589106306433678,0.742491602897644,0.9885128736495972
Image_1778,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",2.2625674318987876e-05,3.59640471288003e-05,5.869529559276998e-05,0.0006980460020713508,0.005524514243006706,0.0017321589402854443,0.0011248732917010784,0.0029169402550905943,0.003926263190805912,0.102946937084198,0.8936288356781006,0.9985901713371277
Image_1779,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.4707723494211677e-05,2.6144878574996255e-05,4.642283238354139e-05,0.0006017487612552941,0.00412580743432045,0.001462828484363854,0.0007346463389694691,0.002300445456057787,0.007605455350130796,0.14665739238262177,0.6264899969100952,0.9828700423240662
Image_1780,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.6442330888821743e-05,4.5393597247311845e-05,6.04980050411541e-05,0.0004948873538523912,0.004486993420869112,0.0013518278719857335,0.0005807121051475406,0.0023101801052689552,0.012971899472177029,0.12792596220970154,0.85136878490448,0.9996330738067627
Image_1781,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.789834459486883e-05,2.5562223527231254e-05,4.546060154098086e-05,0.0006543546915054321,0.006099256221204996,0.0019956447649747133,0.0020556028466671705,0.004079755861312151,0.01779080182313919,0.28331616520881653,0.8731111884117126,0.9969626069068909
Image_1782,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",2.3595064703840762e-05,5.470119140227325e-05,7.815369463060051e-05,0.0007423390634357929,0.006804287899285555,0.0029550085309892893,0.002067296300083399,0.006928944960236549,0.013063296675682068,0.3206760287284851,0.9480059742927551,0.9949240684509277
Image_1783,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.625808909011539e-05,3.5318618756718934e-05,6.007386036799289e-05,0.0005612762761302292,0.004309278912842274,0.0015411530621349812,0.0011838054051622748,0.003866366343572736,0.008048731833696365,0.4257248640060425,0.9732845425605774,0.9991865754127502
Image_1784,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",2.2744532543583773e-05,4.8347501433454454e-05,5.870455061085522e-05,0.0007535410695709288,0.006156583316624165,0.001489022746682167,0.0006039519794285297,0.0025562765076756477,0.0064689405262470245,0.004396361764520407,0.018396588042378426,0.9979495406150818
Image_1785,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.8266200640937313e-05,5.060174589743838e-05,6.562573980772868e-05,0.0007052483852021396,0.006929420866072178,0.004086549859493971,0.0022253962233662605,0.003098239889368415,0.00615867180749774,0.11535276472568512,0.8460363149642944,0.9998897314071655
Image_1786,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.8963102775160223e-05,3.4130913263652474e-05,5.131200305186212e-05,0.0006951858522370458,0.006426983047276735,0.0020001360680907965,0.0010881806956604123,0.0018467522459104657,0.0056119076907634735,0.06180418282747269,0.95013427734375,0.9996770620346069
Image_1787,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.8527063730289228e-05,3.151650162180886e-05,5.2929037337889895e-05,0.0006604335503652692,0.005259813275188208,0.0021752978209406137,0.001524066785350442,0.007272233255207539,0.021169723942875862,0.3088935315608978,0.9534274935722351,0.9980871677398682
Image_1788,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.4828737221250776e-05,4.348661968833767e-05,5.4706793889636174e-05,0.0006882609450258315,0.00588593166321516,0.002234934363514185,0.0005250187241472304,0.0009074931731447577,0.0014876339118927717,0.03836171329021454,0.8004075288772583,0.99498051404953
Image_1789,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.9067820176132955e-05,3.832253787550144e-05,6.52878952678293e-05,0.0006842043367214501,0.005952719133347273,0.0021208454854786396,0.0019017803715541959,0.007991923950612545,0.011550335213541985,0.2146400362253189,0.9123954772949219,0.9997047781944275
Image_1790,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.9629338567028753e-05,4.138058648095466e-05,5.829086876474321e-05,0.0006982943159528077,0.007007289677858353,0.002265360439196229,0.001617026049643755,0.004008979070931673,0.017353128641843796,0.10233350098133087,0.9252820611000061,0.9977898597717285
Image_1791,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.921112743730191e-05,4.658159741666168e-05,5.7655604905448854e-05,0.0006288590957410634,0.005910148844122887,0.003232032060623169,0.002096670214086771,0.004988800268620253,0.007971107959747314,0.04122760519385338,0.6862477660179138,0.9951900243759155
Image_1792,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.7397900592186488e-05,4.3859119614353403e-05,5.498417522176169e-05,0.0004890101263299584,0.0039344774559140205,0.0019889550749212503,0.0014190926449373364,0.004081399645656347,0.008493317291140556,0.05921570211648941,0.6207873225212097,0.9997528195381165
Image_1793,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.679070555837825e-05,3.0903149308869615e-05,5.674486965290271e-05,0.0007897676550783217,0.006041740998625755,0.0016192030161619186,0.0011427747085690498,0.004463761113584042,0.020771000534296036,0.1747576892375946,0.9518100023269653,0.9951533079147339
Image_1794,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",2.1717039999202825e-05,3.5692384699359536e-05,6.318957457551733e-05,0.0007551551680080593,0.00604984350502491,0.002019450068473816,0.002594186458736658,0.004775273147970438,0.01328031811863184,0.5765005350112915,0.9153693914413452,0.9766476154327393
Image_1795,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.8109027223545127e-05,4.812520637642592e-05,7.634995563421398e-05,0.0007065691170282662,0.0048091113567352295,0.0015126158250495791,0.0012127358932048082,0.0024537143763154745,0.005225794855505228,0.03339847922325134,0.6893162131309509,0.9954220652580261
Image_1796,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",2.0788296751561575e-05,4.462816650629975e-05,6.320985266938806e-05,0.0006489590159617364,0.0059176161885261536,0.002683679573237896,0.001664420124143362,0.009299480356276035,0.04508890584111214,0.8598607778549194,0.9991165995597839,0.9999887943267822
Image_1797,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.9504590454744175e-05,4.587652802001685e-05,6.9422647356987e-05,0.000953703885897994,0.00558462692424655,0.0022707507014274597,0.000936617492698133,0.0018520231824368238,0.012042720802128315,0.11232421547174454,0.9333344101905823,0.9997454285621643
Image_1798,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.3797035535390023e-05,2.8247410227777436e-05,4.140811142860912e-05,0.0004865768423769623,0.0034442769829183817,0.0013225390575826168,0.0010668046306818724,0.0030853820499032736,0.010966685600578785,0.3605816960334778,0.9614943265914917,0.9981634020805359
Image_1799,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",1.7585207388037816e-05,2.8728969482472166e-05,5.218454680289142e-05,0.0007844786741770804,0.007016388699412346,0.0027638073079288006,0.002394614741206169,0.00258816359564662,0.00581750413402915,0.005893487483263016,0.07182478159666061,0.4620298147201538
Image_1800,n02132136,"brown bear, bruin, Ursus arctos",n02132136,"brown bear, bruin, Ursus arctos",2.358509118494112e-05,4.4408476242097095e-05,6.299080268945545e-05,0.0007380626630038023,0.006748000625520945,0.0020505094435065985,0.0009668531711213291,0.0031550973653793335,0.0049284580163657665,0.0363435260951519,0.15578754246234894,0.9901752471923828
Image_1801,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.002352496376261115,0.0010396915022283792,0.001994107849895954,0.003318090457469225,0.015206706710159779,0.004412648733705282,0.0022966850083321333,0.003745780326426029,0.07040227204561234,0.6214746832847595,0.9595981240272522,0.9980523586273193
Image_1802,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.003381922375410795,0.0019160527735948563,0.0029670570511370897,0.005117334425449371,0.027691254392266273,0.01031483057886362,0.005126505624502897,0.020283713936805725,0.3278166949748993,0.9965164661407471,0.9999909400939941,0.9999996423721313
Image_1803,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.003550455207005143,0.0012497121933847666,0.0024952085223048925,0.0048329150304198265,0.019395139068365097,0.00388645869679749,0.0015870070783421397,0.008070392534136772,0.08241747319698334,0.9793136715888977,0.9981117248535156,0.9958726763725281
Image_1804,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.0028559633065015078,0.0011075407965108752,0.0014502350240945816,0.003246650332584977,0.016353055834770203,0.002343457657843828,0.0009651790023781359,0.0027950769290328026,0.014627407304942608,0.11435671895742416,0.7529716491699219,0.9323664307594299
Image_1805,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.005091676954180002,0.0015465201577171683,0.002495906315743923,0.004590131342411041,0.020587198436260223,0.007765015587210655,0.0035793951246887445,0.011421688832342625,0.19686995446681976,0.9827207922935486,0.9999638795852661,0.9999936819076538
Image_1806,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.0038393137510865927,0.001343896728940308,0.00221802294254303,0.004506050143390894,0.026809098199009895,0.006334857549518347,0.006151678040623665,0.00673053041100502,0.03795147314667702,0.6438276767730713,0.8653284311294556,0.9765154123306274
