Image,True_WNID,True_Label,Last_Top1_WNID,Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_1044,n02002724,"black stork, Ciconia nigra",n02002724,"black stork, Ciconia nigra",6.894616128017006e-11,1.5233732678088252e-11,3.1742462824890794e-11,8.182037686266241e-11,3.9538561313889886e-10,4.794172281386011e-10,8.843089593923992e-10,1.6888587195396099e-09,3.734534903543363e-09,6.168019872632158e-09,2.0290425339908325e-08,0.18920189142227173
Image_1045,n02002724,"black stork, Ciconia nigra",n02002724,"black stork, Ciconia nigra",8.697502440480065e-11,1.531738624827028e-11,3.332678230605346e-11,7.154835057754383e-11,3.377962076722696e-10,5.456673446424531e-10,1.0560905483458782e-09,1.058491627681235e-09,2.987907254947686e-09,5.17343012873539e-09,4.836083462578245e-07,0.9741657972335815
Image_1046,n02002724,"black stork, Ciconia nigra",n02002724,"black stork, Ciconia nigra",8.473732132641132e-11,1.623718173804356e-11,3.489574254555983e-11,7.20137699472545e-11,2.9155408642900227e-10,5.097303690249078e-10,9.506589959684675e-10,8.714967636436199e-10,2.409938915093335e-09,7.073614138874973e-09,9.66382742717542e-08,0.24015460908412933
Image_1047,n02002724,"black stork, Ciconia nigra",n02002724,"black stork, Ciconia nigra",7.969534754348473e-11,1.5343689860336518e-11,3.330957384917177e-11,8.826415986984415e-11,2.8871771640126553e-10,4.1217190771547507e-10,8.534597473186523e-10,9.08594977033772e-10,1.727996079559091e-09,5.340754061222697e-09,6.373242200652385e-08,0.7785246968269348
Image_1048,n02002724,"black stork, Ciconia nigra",n02002724,"black stork, Ciconia nigra",8.851510496787895e-11,1.5200169248275053e-11,2.873451303286867e-11,6.435157962059179e-11,2.377507912765253e-10,2.0836929404133286e-10,1.0646540316017195e-09,8.900837844549869e-10,2.1329524813040734e-09,3.803838133364934e-09,2.610856775220327e-08,0.5629175901412964
Image_1049,n02002724,"black stork, Ciconia nigra",n02002724,"black stork, Ciconia nigra",8.958832287131457e-11,1.4024537607626453e-11,2.279257858839312e-11,4.4349756506134597e-11,1.472563043725117e-10,1.8533757861760591e-10,2.977107171897586e-10,7.818105607348969e-10,1.5318729618130078e-09,4.364568706449745e-09,3.9483774116888526e-07,0.7887892723083496
Image_1050,n02002724,"black stork, Ciconia nigra",n03042490,cliff dwelling,1.0094101554614099e-08,1.2142828964556429e-08,8.938348727838274e-09,1.2597545229198204e-08,3.2578235220626084e-08,8.667011996976726e-08,9.930241162692255e-08,1.736606805025076e-07,1.4293070194071333e-07,1.0870930964301806e-06,4.587126568367239e-06,0.334450900554657
Image_1051,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.4495395428990605e-09,1.2370171553754972e-09,1.4154273308975007e-09,4.932801278556553e-09,7.226092169076992e-09,5.547885706391753e-09,2.4151713517994722e-08,3.593922315303644e-08,4.3206735966805354e-08,1.1890274009829227e-07,2.103932092722971e-05,0.9944121241569519
Image_1052,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.090750766432393e-09,1.1752702144818272e-09,1.2270001681358167e-09,3.780483925908129e-09,3.944439885827933e-09,5.122537949375783e-09,2.6522679164031615e-08,5.469362207577433e-08,4.460191149746606e-08,8.968173403900437e-08,3.665426447696518e-06,0.6881102919578552
Image_1053,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",2.812874377866592e-09,1.146136963114941e-09,1.6799265312172906e-09,6.940825691970076e-09,1.3169481505315161e-08,4.868060621276982e-09,1.3438930857034848e-08,1.9382003557666394e-08,3.625953937103077e-08,8.352264302402546e-08,2.6403327865409665e-05,0.9977647066116333
Image_1054,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",2.9083868646750943e-09,1.0381315806995417e-09,1.2788021752641043e-09,5.416737725028042e-09,8.951730023909477e-09,8.917811378239549e-09,3.342252341553831e-08,5.1830458147605896e-08,4.8979995170839175e-08,5.485716414455055e-08,2.5957426714739995e-06,0.9483181238174438
Image_1055,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.1662341637428426e-09,1.1561014368055567e-09,1.2062328913486908e-09,4.121557317660063e-09,6.901015314753067e-09,6.271148045300379e-09,3.4879725774317194e-08,8.559202768765317e-08,9.660806199462968e-08,1.7502793525636662e-07,8.192171662813053e-05,0.9993682503700256
Image_1056,n02056570,"king penguin, Aptenodytes patagonica",n02074367,"dugong, Dugong dugon",6.036620106897317e-06,3.4494582905608695e-06,4.994967184757115e-06,8.334665835718624e-06,8.05713079898851e-06,1.0210941582045052e-05,7.96040148998145e-06,1.3028726243646815e-05,2.1683188606402837e-05,2.3241947928909212e-05,8.057261584326625e-05,0.19889898598194122
Image_1057,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.4253946346041175e-09,1.2359175904919084e-09,1.2833831775083127e-09,3.8465550744604116e-09,6.294380572313685e-09,6.626063697723339e-09,1.688726669613061e-08,3.351098243342676e-08,4.420210686362225e-08,5.33188284634889e-08,1.3608487279270776e-06,0.9636173248291016
Image_1058,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.4653588887323394e-09,1.2116426750807818e-09,1.3772422091662406e-09,4.9795709777811226e-09,9.295556324673271e-09,6.319464063153646e-09,3.290191941118792e-08,4.035580758454671e-08,4.891235505510849e-08,1.300089138567273e-07,0.0011189597425982356,0.9994357228279114
Image_1059,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.700813433482608e-09,1.4867792552664127e-09,1.8559231929060616e-09,6.588669609897124e-09,1.1044168246598929e-08,5.0587143363145515e-09,1.594709431174124e-08,4.0738516560168136e-08,4.4224417905525115e-08,6.803875152172623e-08,1.3015896911383606e-06,0.9832925200462341
Image_1060,n02056570,"king penguin, Aptenodytes patagonica",n04023962,"punching bag, punch bag, punching ball, punchball",0.00017110143380705267,0.00014108789036981761,0.00020919258531648666,0.00023652899835724384,0.000432870612712577,0.0005575804971158504,0.001055392436683178,0.0011928579770028591,0.0007641722913831472,0.0004523067327681929,0.0013529672287404537,0.15712344646453857
Image_1061,n02056570,"king penguin, Aptenodytes patagonica",n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",9.58616169555171e-07,1.3896045629735454e-06,1.6026031062210677e-06,1.0411225730422302e-06,1.2300469052206608e-06,1.1682229796861066e-06,2.875170139304828e-06,3.1019244488561526e-06,1.8124158032151172e-06,1.2304493566261954e-06,2.3622167645953596e-05,0.45626920461654663
Image_1062,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.753048538612802e-09,1.6498841182155388e-09,2.555865297182436e-09,8.126711747991067e-09,1.5600015501604503e-08,6.7413692406148584e-09,1.225658952108688e-08,1.5598613956058216e-08,2.7564837523641472e-08,7.514717026424478e-08,3.565262886695564e-05,0.9986467957496643
Image_1063,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.2201399324804925e-09,1.1909695452061442e-09,1.4644504497951516e-09,4.549070009574052e-09,7.267871637850476e-09,7.4498940350054e-09,2.7671193336686883e-08,4.5367094969606114e-08,5.1998693351151815e-08,6.833890608959337e-08,2.0474741177167743e-05,0.9809555411338806
Image_1064,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.263496584082759e-09,1.2984703312568513e-09,1.555313655643431e-09,5.000470704175086e-09,1.2034301555274851e-08,8.193418388202645e-09,2.749752603392608e-08,3.083236066458994e-08,3.1885729612213254e-08,8.984088140095992e-08,9.687956662673969e-06,0.9955066442489624
Image_1065,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.1836375757876567e-09,1.5106542683440694e-09,2.2768438245890366e-09,9.624484320625015e-09,1.682424155546869e-08,6.727700618824883e-09,1.4304569084799823e-08,1.8559948244956104e-08,4.796851271748892e-08,1.2841221064263664e-07,1.4461903674600762e-06,0.7220036387443542
Image_1066,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.336229736916607e-09,1.327571275133721e-09,1.4522880675826855e-09,5.096446376029462e-09,9.956109714437389e-09,6.361901228046918e-09,2.7306965577622577e-08,2.1259298321751885e-08,2.4721472868804995e-08,9.215463592227024e-08,1.6847465303726494e-05,0.9494689106941223
Image_1067,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.0572926412730794e-09,1.2718243125320328e-09,1.673843286198462e-09,5.945425929354542e-09,1.3318480540647215e-08,5.436370464906304e-09,2.6107274564424188e-08,3.946985671632319e-08,4.548315146735149e-08,7.870180951385919e-08,9.674382454250008e-05,0.9964208602905273
Image_1068,n02056570,"king penguin, Aptenodytes patagonica",n02002724,"black stork, Ciconia nigra",7.907260263229077e-11,1.186618598519873e-11,1.9715184346180692e-11,6.454697193403192e-11,1.601153237773545e-10,2.264658877093595e-10,5.257070889719273e-10,5.178192319377217e-10,1.6791753543188292e-09,3.1379072673587416e-09,3.0621169599953646e-08,0.5327576398849487
Image_1069,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.1482707552044076e-09,1.1644076813865922e-09,1.389679260554999e-09,5.1439648096618384e-09,1.1381890097084124e-08,3.735156184347943e-09,1.1267260013880787e-08,1.1144751788094709e-08,2.310246216552514e-08,6.520061646142494e-08,7.472001016139984e-06,0.6232432723045349
Image_1070,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",2.9182440908215312e-09,1.2204037780350063e-09,1.553601691739459e-09,6.388676254687198e-09,1.3313457891683811e-08,8.853374033890304e-09,2.8302087784481955e-08,4.473199766152902e-08,4.358554051009378e-08,5.684822923512911e-08,4.999245720682666e-05,0.9913845062255859
Image_1071,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.40422467992596e-09,1.3744954063810155e-09,1.8351544728290037e-09,7.014484104672647e-09,1.3532649667524765e-08,4.121962327019446e-09,1.2337711297050191e-08,1.4369363476873787e-08,3.866321662826522e-08,4.176169099423532e-08,6.465298156399513e-06,0.5320435762405396
Image_1072,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.362037093168624e-09,1.207750233156446e-09,1.481100908584665e-09,5.204982667095237e-09,9.065241890482412e-09,8.786701144458675e-09,2.095780082811416e-08,2.0960206015274707e-08,3.32407452674488e-08,9.815902046739211e-08,3.0046105166547932e-05,0.9947872161865234
Image_1073,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.412215843212607e-09,1.3731912273939884e-09,1.8817010172256232e-09,8.54737081112944e-09,1.2077670419330389e-08,7.281168112882597e-09,1.3860463887738206e-08,2.3982854813198173e-08,5.125938074002079e-08,1.3348773109100875e-07,6.870624019938987e-06,0.7773070335388184
Image_1074,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.0872546741278484e-09,1.1052418980028733e-09,1.3814450694482616e-09,5.964646998535272e-09,1.2651505620908665e-08,5.998646912530603e-09,2.1366599156635857e-08,1.8945376822898652e-08,3.9903991222445256e-08,1.3701277623567876e-07,0.0002279641485074535,0.9886800050735474
Image_1075,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.5628853201075117e-09,1.3173577784186818e-09,1.3901275686123427e-09,4.9458734885377e-09,7.602622531521774e-09,1.0387955384771885e-08,5.130815949883072e-08,9.279948187668197e-08,7.412016600483184e-08,1.3238641827229003e-07,3.7006881029810756e-05,0.9947252869606018
Image_1076,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.0405498119279173e-09,1.1603786820302275e-09,1.3712997404269345e-09,4.777484186035963e-09,8.922047101123098e-09,4.378795548376502e-09,1.62443960505243e-08,3.168137752140865e-08,3.120726788097272e-08,7.55783631234408e-08,6.103657506173477e-05,0.9819464087486267
Image_1077,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",2.8719497890961065e-09,1.0405446504435645e-09,1.2414334005228511e-09,5.556477944423932e-09,1.0467166688954421e-08,4.675562159661695e-09,1.4006493742613202e-08,1.9520344451962046e-08,2.3076216493223e-08,3.054236685784417e-08,4.184464160061907e-06,0.9852100014686584
Image_1078,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.3808436050719592e-09,1.528220550106596e-09,1.909231661656463e-09,5.39758193696116e-09,8.812598650820291e-09,9.24434928606388e-09,1.929719317672607e-08,1.8196411488702324e-08,3.332382902954123e-08,6.895776749615834e-08,4.530545083980542e-06,0.9786834716796875
Image_1079,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.333795461912814e-09,1.3760395045636642e-09,1.6908238142931964e-09,6.9868306695752835e-09,1.0980963693896229e-08,4.741817161146855e-09,1.568925966921597e-08,1.1274971178920623e-08,2.3901014500893325e-08,7.174224236905502e-08,1.535188675916288e-05,0.972769558429718
Image_1080,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.5671829934358357e-09,1.3073309101940822e-09,2.142387156567338e-09,1.0029219232876585e-08,1.5915970763558107e-08,4.745191795052506e-09,1.257066450932598e-08,2.0096694086646494e-08,6.342420277860583e-08,1.3238248186553392e-07,1.9743745269806823e-06,0.33484670519828796
Image_1081,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.4707257068333774e-09,1.4740151321745998e-09,1.8531711720726207e-09,6.259198936930943e-09,1.0367335434580127e-08,9.609922635434032e-09,3.56802267731382e-08,7.67157928294182e-08,6.460394530449776e-08,7.412781855009598e-08,3.7796314700244693e-07,0.40961897373199463
Image_1082,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.931146519420281e-09,1.3040519775131543e-09,1.295869411777062e-09,4.459593583305832e-09,6.377523398271023e-09,1.0211788747938044e-08,2.8982547917166812e-08,2.9778581378536728e-08,6.562583365621322e-08,1.227537325121375e-07,2.220851229139953e-06,0.9634526968002319
Image_1083,n02056570,"king penguin, Aptenodytes patagonica",n02814860,"beacon, lighthouse, beacon light, pharos",0.0065246038138866425,0.002043117769062519,0.002566285664215684,0.0042869518510997295,0.0036994577385485172,0.005525295622646809,0.008533631451427937,0.004717199131846428,0.002028370276093483,0.004699122626334429,0.01262068934738636,0.33338454365730286
Image_1084,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",4.014481636005485e-09,1.5210881443294966e-09,2.051861347496242e-09,6.219262438378337e-09,1.126647930504987e-08,1.056183229763974e-08,4.3719747822024146e-08,4.701278299990008e-08,6.172488298261669e-08,1.6824215265387465e-07,0.00010157681390410289,0.98826003074646
Image_1085,n02056570,"king penguin, Aptenodytes patagonica",n02074367,"dugong, Dugong dugon",9.655404937802814e-06,4.8342208174290136e-06,6.788589416828472e-06,1.5018430531199556e-05,1.62007418111898e-05,2.4073855456663296e-05,1.1718558198481333e-05,1.9562472516554408e-05,2.1303590983734466e-05,1.8940198060590774e-05,0.00028128689154982567,0.6109176278114319
Image_1086,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.160282258107827e-09,1.572744157130046e-09,1.9205743662098484e-09,7.997837059292578e-09,1.0336184352865985e-08,4.6962806976580396e-09,2.2550766587414728e-08,2.4743540549820864e-08,5.28946380029538e-08,9.046039650684179e-08,8.66168993525207e-05,0.9805396795272827
Image_1087,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.3193192638947266e-09,1.1479770467559547e-09,1.1863604543194128e-09,4.297086686477769e-09,7.661418166549083e-09,5.688102877599022e-09,1.2545293692767245e-08,1.5404447495370732e-08,3.214653077066032e-08,1.4191498109994427e-07,0.0001270010689040646,0.9718590378761292
Image_1088,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",2.8523758910381503e-09,9.945203549577286e-10,1.154715545403917e-09,4.962478872272413e-09,8.671365847590096e-09,7.911190813558733e-09,3.747266674736238e-08,5.820426807190415e-08,5.268315206308216e-08,6.461242918476273e-08,5.45265947948792e-06,0.9570704102516174
Image_1089,n02056570,"king penguin, Aptenodytes patagonica",n02056570,"king penguin, Aptenodytes patagonica",3.416406713085962e-09,1.4747736365450237e-09,1.9191970235254985e-09,6.591635681729713e-09,1.0371133285502765e-08,4.9594781614814565e-09,1.3561597178579632e-08,2.0359975039241363e-08,3.7406458375244256e-08,4.866190295160777e-08,2.7908281481359154e-06,0.7871478796005249
